FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWx.d,LE,NP,R,GP,GPSA,NPSA,RSA,P_RSA,F0,FM,Yield,PropLipids,Final.prey.SA,Extension,Angle,Simpson
1880,153,Inner Bay,Outer Bay,PCOM,PHY8,6,117.6,39.9721,2.942052081,0.918953677,0.007862857,0.274997069,0.186430895,0.461427964,0.011543751,0.006879725,0.004664026,2.475061679,,,,NA,7.972227295,NA,NA,NA
1887,151,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1888,151,Inner Bay,Inner Bay,PCOM,PHY4,6,237.222223,49.44715,4.79749031,0.536530567,0.007514451,0.436275692,0.320934507,0.757210199,0.015313526,0.008823071,0.006490455,2.359391659,,,,0.310205734,,1.775,36.747,3.589731758
1889,151,Inner Bay,Inner Bay,PCOM,PHY4,6,102,14.50303,7.033013101,0.121802862,0.001971098,0.245479658,0.120294399,0.365774057,0.025220527,0.016926095,0.008294432,3.040657421,,,,NA,,NA,NA,NA
1899,151,Inner Bay,Inner Bay,PCOM,PHY4,6,139.583333,26.93077,5.18304278,0.124842173,0.002965318,0.383315481,0.206664243,0.589979724,0.021907273,0.014233365,0.007673908,2.854774079,,,,NA,,NA,NA,NA
1904,151,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1907,151,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1908,151,Inner Bay,Outer Bay,PCOM,PHY8,6,309.772221,42.07729,7.361981273,NA,0.00852,0.602777999,0.313687696,0.916465695,0.02178053,0.014325495,0.007455036,2.921586363,,,,NA,,NA,NA,NA
1909,151,Inner Bay,Inner Bay,PCOM,PHY4,6,344.555556,72.97375,4.721636972,0.486501337,0.006248555,1.26790654,0.581086157,1.848992697,0.025337778,0.017374831,0.007962948,3.181959637,,,,NA,,NA,NA,NA
1911,151,Inner Bay,Inner Bay,PCOM,PHY4,6,140.222222,18.51679,7.572706824,0.46477358,0.004265896,0.356208915,0.188652272,0.544861187,0.029425251,0.019237077,0.010188174,2.88817718,,,,NA,53.53699714,NA,NA,NA
1914,151,Inner Bay,Outer Bay,PCOM,PHY8,6,68.9,30.13093,2.286686803,0.260522318,0.00256,0.188308257,0.084259703,0.27256796,0.009046118,0.006249666,0.002796452,3.234855456,,,,NA,0.929277656,NA,NA,NA
1922,151,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1923,151,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1927,151,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1931,151,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1933,151,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1936,151,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1940,151,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1962,58,Outer Bay,Outer Bay,PCOM,PHY8,6,398.088888,58.34251,6.823307533,0.694136211,0.017171429,0.891557605,0.508564925,1.40012253,0.023998325,0.015281441,0.008716885,2.753085125,,,,0.239783945,11.82671092,5.428,10.231,5.251236117
1964,58,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1967,58,Outer Bay,Inner Bay,PCOM,PHY4,6,133.611111,36.36514,3.674153626,0.35716205,0.011086705,0.376118411,0.328849931,0.704968342,0.019385828,0.010342829,0.009042999,2.143738756,,,,NA,,NA,NA,NA
1968,58,Outer Bay,Outer Bay,PCOM,PHY8,6,511.25,55.91866,9.142744122,0.646091952,0.007211429,1.214027059,0.525802468,1.739829527,0.031113577,0.021710589,0.009402988,3.30890331,,,,NA,,NA,NA,NA
1972,58,Outer Bay,Inner Bay,PCOM,PHY4,6,210.972223,22.35427,9.437669984,0.397494514,0.00883237,0.416481099,0.187896428,0.604377527,0.027036335,0.018630942,0.008405393,3.216546123,,,,NA,,NA,NA,NA
1981,58,Outer Bay,Inner Bay,PCOM,PHY4,6,114.583334,19.47955,5.882237218,0.151788046,0.001763006,0.367448543,0.179866412,0.547314955,0.028096899,0.018863297,0.009233602,3.042896942,,,,NA,,NA,NA,NA
1984,58,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
1988,58,Outer Bay,Inner Bay,PCOM,PHY4,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,,NA,NA,NA
1996,58,Outer Bay,Outer Bay,PCOM,PHY8,6,245.555556,34.22944,7.173811666,0.447326049,0.00948,0.548483152,0.264896089,0.813379241,0.023762563,0.016023726,0.007738838,3.070559645,,,,NA,,NA,NA,NA
2000,58,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2004,58,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2006,58,Outer Bay,Inner Bay,PCOM,PHY4,6,261.777778,27.78505,9.421533451,0.344517122,0.001242775,0.551216094,0.328036232,0.879252326,0.031644799,0.019838586,0.011806213,2.680351255,,,,NA,,NA,NA,NA
2014,58,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2016,58,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2021,58,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2027,58,Outer Bay,Outer Bay,PCOM,PHY8,6,106.633334,19.31005,5.52216768,0.550280061,0.008188571,0.417562472,0.253061086,0.670623558,0.03472925,0.021624101,0.013105149,2.650046155,,,,NA,20.05863959,NA,NA,NA
2031,58,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2034,58,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2037,58,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2041,59,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2043,59,Outer Bay,Inner Bay,PCOM,PHY4,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,,NA,NA,NA
2054,59,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2058,59,Outer Bay,Outer Bay,PCOM,PHY8,6,155.466666,26.66974,5.829328145,0.609225324,0.009948571,0.494527956,0.22934592,0.723873876,0.027142142,0.018542661,0.008599481,3.156253558,,,,NA,,NA,NA,NA
2063,59,Outer Bay,Inner Bay,PCOM,PHY4,6,70.388889,41.21623,1.707795424,0.212733699,0.003647399,0.215995413,0.129156142,0.345151555,0.008374166,0.005240543,0.003133623,2.672358818,,,,NA,18.61726153,NA,NA,NA
2067,59,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2079,59,Outer Bay,Outer Bay,PCOM,PHY8,6,115.844444,18.64222,6.214090597,0.313029794,0.00524,0.330945397,0.145192719,0.476138116,0.025540848,0.017752467,0.007788381,3.279352569,,,,NA,,NA,NA,NA
2082,59,Outer Bay,Inner Bay,PCOM,PHY4,6,78.466666,41.28403,1.900654224,0.228196044,NA,0.301163024,0.152006306,0.45316933,0.010976868,0.007294904,0.003681964,2.981253488,,,,NA,,NA,NA,NA
2085,59,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,0.000701149,,,,,,,,,,,NA,,NA,NA,NA
2087,59,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2101,59,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2103,59,Outer Bay,Outer Bay,PCOM,PHY8,6,237.777778,25.75444,9.232496533,0.73852835,0.008188571,0.586170996,0.256140567,0.842311563,0.032705489,0.022759998,0.009945492,3.288473875,,,,0.471352538,32.43453685,1.626,40.972,1.597637513
2106,59,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2108,59,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,,,,,,,,,,,NA,,NA,NA,NA
2113,59,Outer Bay,Outer Bay,PCOM,PHY8,6,179.111111,20.0728,8.923075555,0.489165751,0.006771429,0.495867285,0.206503377,0.702370662,0.034991165,0.024703444,0.010287722,3.401255089,,,,NA,,NA,NA,NA
