FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWg.d,BWx,BWx.d,BWg.dSA,BWg.dAFDW,BWx.dSA,BWx.dAFDW,LE,NP,R,GP,GPSA,GPAFDW,NPSA,NPAFDW,RSA,RAFDW,P_RSA,P_RAFDW,F0,FM,Yield,PercentLipids,TotalLipids,PropLipids,Final.prey.SA,Extension,Angle,Simpson
1660,156,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.030986067,25.44931939,0.247080771,0.0009733,0.00025593,0.007761025,0.002040772,0.010864583,,,,,,,,,,,,545,1500,636,,,,,,,
1661,156,Inner Bay,Outer Bay,PCOM,PHY7,3,182.666667,29.80549,6.128624861,0.068189475,65.78842276,0.671310436,0.002287816,0.0003733,0.022523046,0.003675057,0.007355769,0.736886089,0.353856723,1.090742812,0.036595366,0.00597122,0.024723166,0.004034048,0.011872199,0.001937172,3.082441963,3.082441963,NA,NA,NA,,,,,,,
1666,156,Inner Bay,Inner Bay,PCOM,PHY3,3,191.500001,24.26623,7.891625564,0.046295028,54.08847128,0.563421576,0.001907796,0.000241749,0.02321834,0.002942149,0.006257732,0.495644123,0.224083625,0.719727748,0.029659644,0.003758369,0.020425263,0.00258822,0.009234381,0.001170149,3.211871229,3.211871229,NA,NA,NA,,,,,,,
1668,156,Inner Bay,Outer Bay,PCOM,PHY7,3,146.666667,32.92429,4.454664535,0.054195429,56.71301726,0.578704258,0.001646062,0.000369514,0.017576818,0.003945711,0.003134021,0.87173332,0.324162332,1.195895652,0.036322595,0.008153834,0.026476906,0.005943636,0.009845689,0.002210198,3.689187589,3.689187589,NA,NA,NA,,,,,,,
1670,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.050612772,80.20568147,0.771208476,0.001617172,0.000341031,0.024641539,0.005196434,0.017081633,,,,,,,,,,,,652,1611,593,,,,,,,
1676,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.078415289,67.55291599,0.649547269,0.001563016,0.000221373,0.012947127,0.001833728,0.020355769,,,,,,,,,,,,421,1867,665,,,,,,,
1682,156,Inner Bay,Outer Bay,PCOM,PHY7,3,200.25,39.43309,5.078222376,0.051075526,37.26453532,0.38025036,0.001295245,0.000255059,0.009642926,0.001898878,0.006759615,0.944112445,0.3402344,1.284346845,0.032570282,0.006413717,0.023942137,0.004714669,0.008628145,0.001699048,3.774888268,3.774888268,NA,NA,NA,,,,,,,
1687,156,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.076515847,68.48696294,0.66492197,0.001716014,0.000280678,0.014912149,0.002439086,0.012309278,,,,,,,,,,,,562,1580,644,,,,,,,
1690,156,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.013733115,27.5068598,0.267056891,0.000892467,0.000158917,0.017355083,0.00309034,0.003718447,,,,,,,,,,,,480,1352,644,,,,,,,
1695,156,Inner Bay,Outer Bay,PCOM,PHY7,3,132.533334,22.35766,5.927871432,0.035280711,62.91493824,0.641989166,0.001578014,0.000266203,0.028714506,0.004843983,0.007375,0.805289824,0.292656621,1.097946445,0.04910829,0.008284304,0.03601852,0.00607613,0.01308977,0.002208174,3.751654213,3.751654213,NA,NA,NA,,,,10.46621158,,,
1696,156,Inner Bay,Outer Bay,PCOM,PHY7,3,234.149999,31.83949,7.35407505,0.082739315,66.82928829,0.681931513,0.002598638,0.00035336,0.02141779,0.00291237,0.009081633,1.312440544,0.494034976,1.80647552,0.056736949,0.007715035,0.041220527,0.005605127,0.015516422,0.002109908,3.656574145,3.656574145,NA,NA,NA,,,,,,,
1701,156,Inner Bay,Inner Bay,PCOM,PHY3,3,235.999999,22.15087,10.65420902,0.042992917,60.92430588,0.634628186,0.001940913,0.000182173,0.02865026,0.002689102,0.00714433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
1703,156,Inner Bay,Inner Bay,PCOM,PHY3,3,139,23.44246,5.929411845,0.045799619,72.67598779,0.757041539,0.001953704,0.000329494,0.032293605,0.005446342,0.007020833,0.665202184,0.274016376,0.93921856,0.040064846,0.006756968,0.028375955,0.004785627,0.011688892,0.001971341,3.427600108,3.427600108,NA,NA,NA,,,,,,,
1708,156,Inner Bay,Inner Bay,PCOM,PHY3,3,162.333333,21.72373,7.472627076,0.013254321,17.19835072,0.179149487,0.000610131,8.16E-05,0.008246719,0.00110359,0.003625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
1711,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.079550975,103.3492759,0.993743038,0.001704763,0.000233973,0.021295729,0.002922774,0.015865979,,,,,,,,,,,,424,1333,681,,,,,,,
1718,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.10885956,93.87630399,0.902656769,0.001817708,0.000197855,0.015072327,0.001640598,0.017403846,,,,,,,,,,,,379,1142,668,,,,,,,
1727,98,Inner Bay,Inner Bay,PCOM,PHY3,3,115.188889,17.14723,6.717638301,0.026598643,55.28711641,0.575907463,0.001551192,0.000230913,0.033586035,0.004999679,0.006242718,0.270242945,0.149781668,0.420024613,0.024495187,0.003646399,0.015760152,0.002346085,0.008735036,0.001300314,2.804245797,2.804245797,NA,NA,NA,,,,21.9666189,,,
1732,98,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.004881694,13.13486628,0.127522974,0.00042067,5.36E-05,0.010989021,0.001401351,0.003197917,,,,,,,,,,,,516,1755,663,,,,,,,
1736,98,Inner Bay,Outer Bay,PCOM,PHY7,3,259.5,49.498,5.242636066,0.086531914,57.56437891,0.587391621,0.00174819,0.000333456,0.011866977,0.002263552,0.007230769,1.266644119,0.574176269,1.840820388,0.037189793,0.00709372,0.025589804,0.004881095,0.011599989,0.002212625,3.206019627,3.206019627,NA,NA,NA,,,,16.33736043,,,
1739,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.039396286,90.49178747,0.870113341,0.001153804,0.000177173,0.025483123,0.003913064,0.010317308,,,,,,,,,,,,529,1412,625,,,,,,,
1740,98,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.027315595,30.02781485,0.291532183,0.000966246,0.000150086,0.010312488,0.001601825,0.003690722,,,,,,,,,,,,488,1313,628,,,,,,,
1742,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.039276784,52.34635174,0.503330305,0.001573942,0.000186323,0.020170002,0.002387715,0.006269231,,,,,,,,,,,,528,1317,599,,,,,,,
1744,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.074774425,109.9063191,1.05679153,0.001410661,0.000197537,0.019936961,0.002791806,0.014394231,,,,,,,,,,,,542,1512,641,,,,,,,
1745,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.069205657,114.5767637,1.101699651,0.001335497,0.000457743,0.021260063,0.007286909,0.017625,,,,,,,,,,,,NA,NA,NA,,,,,,,
1757,98,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.013468183,27.51496907,0.267135622,0.000676911,0.000113656,0.013426249,0.002254309,0.002631068,,,,,,,,,,,,557,1564,643,,,,,,,
1758,98,Inner Bay,Outer Bay,PCOM,PHY7,3,234.111112,42.12814,5.557119588,0.075981183,60.24643948,0.614759587,0.001803573,0.000324552,0.014592612,0.002625931,0.010413462,1.06044144,0.489897684,1.550339124,0.03680056,0.006622236,0.025171808,0.00452965,0.011628752,0.002092586,3.164618194,3.164618194,NA,NA,NA,,,,,,,
1759,98,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.015699054,25.87543728,0.251217838,0.001534873,0.000237565,0.024561199,0.003801531,0.007072165,,,,,,,,,,,,NA,NA,NA,,,,,,,
1763,98,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.051501429,57.04711042,0.553855441,0.001373218,0.000126384,0.014767832,0.001359154,0.007271845,,,,,,,,,,,,544,1496,636,,,,,,,
1766,98,Inner Bay,Outer Bay,PCOM,PHY7,3,128.083334,21.60508,5.928389712,0.022261875,25.29946227,0.258157778,0.0010304,0.000173808,0.011948939,0.002015545,0.001096154,0.486245761,0.216164326,0.702410087,0.032511339,0.005484008,0.022506085,0.003796323,0.010005255,0.001687685,3.24942649,3.24942649,NA,NA,NA,,,,,,,
1772,98,Inner Bay,Outer Bay,PCOM,PHY7,3,NA,45.31813,NA,0.082452153,92.54923762,0.944379976,0.001819408,NA,0.0208389,NA,0.010938776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
1774,98,Inner Bay,Inner Bay,PCOM,PHY3,3,537.777777,37.76521,14.24003142,0.048403767,51.99475019,0.541611981,0.001281703,9.00E-05,0.014341559,0.00100713,0.015216495,0.617304714,0.281841552,0.899146266,0.023808851,0.001671966,0.016345857,0.001147881,0.007462994,0.000524086,3.190254452,3.190254452,NA,NA,NA,,,,,,,
1776,98,Inner Bay,Inner Bay,PCOM,PHY3,3,297.977777,28.00201,10.64129957,0.043577574,47.15951069,0.491244903,0.00155623,0.000146244,0.017543201,0.001648596,0.013739583,0.375139767,0.187466701,0.562606468,0.020091646,0.001888082,0.013396887,0.001258952,0.006694759,0.00062913,3.001100809,3.001100809,NA,NA,NA,,,,,,,
1785,98,Inner Bay,Inner Bay,PCOM,PHY3,3,431.088887,42.67732,10.10112366,0.06684503,49.15831074,0.512065737,0.001566289,0.000155061,0.011998545,0.001187843,0.012614583,0.853119031,0.476770128,1.329889159,0.031161497,0.003084953,0.019989986,0.001978986,0.01117151,0.001105967,2.789371819,2.789371819,NA,NA,NA,,,,,,,
1789,98,Inner Bay,Outer Bay,PCOM,PHY7,3,298,24.93745,11.94989865,0.045557137,58.1525329,0.593393193,0.001826856,0.000152876,0.023795263,0.001991252,0.009195876,0.641596561,0.305007508,0.946604069,0.037959137,0.003176524,0.025728234,0.002153009,0.012230902,0.001023515,3.1035435,3.1035435,NA,NA,NA,,,,,,,
1790,98,Inner Bay,Inner Bay,PCOM,PHY3,3,441.250001,47.33857,9.321151885,0.078121303,49.45568426,0.515163378,0.001650267,0.000177045,0.010882529,0.001167509,0.013402062,0.960048897,0.457962905,1.418011802,0.029954682,0.003213624,0.020280479,0.002175748,0.009674202,0.001037876,3.096346421,3.096346421,NA,NA,NA,,,,,,,
1798,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.087872497,81.69420405,0.785521193,0.001221703,0.000181326,0.010921205,0.001620931,0.009896907,,,,,,,,,,,,523,1495,650,,,,,,,
1802,153,Inner Bay,Outer Bay,PCOM,PHY7,3,98.175,16.50991,5.946428539,0.019058075,39.50885608,0.403151593,0.001154342,0.000194124,0.024418764,0.004106459,0.007317308,0.372312732,0.172317956,0.544630688,0.032988108,0.00554755,0.022550864,0.003792337,0.010437244,0.001755212,3.160614835,3.160614835,NA,NA,NA,,,,,,,
1807,153,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.021323291,13.80018185,0.133982348,0.000320575,0.000157458,0.002014294,0.000989368,0.00857732,,,,,,,,,,,,474,950,501,,,,,,,
1808,153,Inner Bay,Outer Bay,PCOM,PHY7,3,226.8,31.76152,7.140716187,0.033847062,43.75022183,0.446430835,0.001065663,0.000149237,0.014055714,0.00196839,0.006048077,0.419493365,0.190695001,0.610188366,0.019211561,0.002690425,0.013207597,0.001849618,0.006003963,0.000840807,3.199813119,3.199813119,NA,NA,NA,,,,13.97917984,,,
1821,153,Inner Bay,Outer Bay,PCOM,PHY7,3,110.577778,9.9028,11.16631438,0.027597583,62.92878423,0.642130451,0.002786846,0.000249576,0.064843322,0.005807048,0.005602041,0.67348052,0.292282114,0.965762634,0.097524199,0.008733786,0.0680091,0.006090559,0.029515098,0.002643227,3.304213935,3.304213935,NA,NA,NA,,,,,,,
1822,153,Inner Bay,Inner Bay,PCOM,PHY3,3,246.222222,35.31085,6.972990511,0.049007374,46.10836697,0.480295489,0.001387884,0.000199037,0.013601924,0.001950659,0.009690722,1.010444181,0.442385193,1.452829374,0.041143993,0.00590048,0.028615686,0.00410379,0.012528308,0.001796691,3.284082282,3.284082282,NA,NA,NA,,,,,,,
1827,153,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.033362179,53.03433346,0.509945514,0.001524566,0.000186555,0.023303209,0.002851513,0.007175258,,,,,,,,,,,,553,1434,614,,,,,,,
1831,153,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.013288463,30.901147,0.300011136,0.000483212,0.000195738,0.010909381,0.004419149,0.00976699,,,,,,,,,,,,529,1518,651,,,,,,,
1835,153,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,NA,NA,NA,,,,,,,
1837,153,Inner Bay,Inner Bay,PCOM,PHY3,3,386.988888,68.76337,5.62783482,0.063774936,37.56035464,0.391253694,0.000927455,0.000164798,0.005689856,0.00101102,0.010174757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
1839,153,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.084090976,69.98360404,0.67291927,0.001987759,0.000244628,0.015906595,0.001957583,0.011494845,,,,,,,,,,,,616,1448,574,,,,,,,
1843,153,Inner Bay,Outer Bay,PCOM,PHY7,3,108.75,20.61181,5.27610142,0.031037195,43.48045988,0.443678162,0.001505797,0.000285399,0.021525434,0.004079799,0.0095,0.588418208,0.239361277,0.827779485,0.040160446,0.007611765,0.028547624,0.005410742,0.011612822,0.002201023,3.45828488,3.45828488,NA,NA,NA,,,,,,,
1844,153,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.027756268,155.173642,1.49205425,0.001220189,0.000149899,0.065591981,0.008057899,0.016091837,,,,,,,,,,,,701,1851,621,,,,,,,
1849,153,Inner Bay,Outer Bay,PCOM,PHY7,3,251.666667,33.10735,7.601534614,0.045319045,34.67020076,0.353777559,0.001368851,0.000180076,0.010685771,0.001405739,0.005567308,1.139539648,0.388812947,1.528352595,0.046163544,0.006072924,0.034419537,0.004527972,0.011744007,0.001544952,3.930817137,3.930817137,NA,NA,NA,,,,,,,
1856,153,Inner Bay,Inner Bay,PCOM,PHY3,3,183.633333,NA,NA,0.058744082,50.71292555,0.528259641,NA,0.000319899,NA,0.002876709,0.007237113,0.574579348,0.275376793,0.849956141,NA,0.00462855,NA,0.003128949,NA,0.001499601,NA,3.086520588,NA,NA,NA,,,,,,,
1861,153,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.044102195,66.1158785,0.641901733,0.001126541,0.000172938,0.016396657,0.002517097,0.0036875,,,,,,,,,,,,516,1424,637,,,,,,,
1866,153,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.025331083,56.94776381,0.547574652,0.001049601,0.000140468,0.022688912,0.003036458,0.008519231,,,,,,,,,,,,517,1405,632,,,,,,,
1869,153,Inner Bay,Inner Bay,PCOM,PHY3,3,506.800001,30.86656,16.41906325,0.043158712,43.35458237,0.451610233,0.001398235,8.52E-05,0.014631052,0.000891101,NA,0.521388222,0.246342572,0.767730794,0.024872574,0.001514859,0.016891685,0.001028785,0.007980888,0.000486075,3.116516921,3.116516921,NA,NA,NA,,,,,,,
1870,153,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.054489787,42.71605601,0.41471899,0.001388874,0.000212943,0.010570646,0.001620699,NA,,,,,,,,,,,,484,1263,616,,,,,,,
1878,153,Inner Bay,Inner Bay,PCOM,PHY3,3,160,23.98486,6.670874877,0.028516874,45.66696544,0.475697557,0.001188953,0.00017823,0.019833243,0.00297311,0.009177083,0.360874864,0.188857195,0.549732059,0.022919961,0.003435825,0.015045944,0.002255468,0.007874017,0.001180357,2.910834607,2.910834607,NA,NA,NA,,,,,,,
1880,153,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.027321805,88.38774611,0.849882174,0.000683522,0.000232328,0.021261885,0.007226889,0.00942268,,,,,,,,,,,,431,1366,669,,,,,,,
1887,151,Inner Bay,Inner Bay,PCOM,PHY3,3,232.166667,35.25322,6.585686839,0.050412226,30.98003339,0.322708681,0.001430003,0.000217138,0.00915402,0.001389987,0.001621359,0.60873241,0.331455143,0.940187553,0.026669551,0.004049623,0.017267427,0.002621963,0.009402124,0.00142766,2.836545375,2.836545375,NA,NA,NA,,,,,,,
1888,151,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.052033559,58.70275838,0.569929693,0.001052307,0.000219345,0.011526037,0.002402514,0.01384375,,,,,,,,,,,,569,1473,613,,,,,,,
1889,151,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.004479956,9.282534797,0.090121697,0.000308898,4.39E-05,0.006213991,0.000883546,0.001592233,,,,,,,,,,,,369,719,486,,,,,,,
1899,151,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.01120304,9.949032563,0.096592549,0.000415994,8.03E-05,0.003586698,0.000692006,0.008194175,,,,,,,,,,,,408,1284,682,,,,,,,
1904,151,Inner Bay,Outer Bay,PCOM,PHY7,3,139.777778,30.55468,4.574676547,0.052465758,53.75238405,0.548493715,0.00171711,0.000375351,0.017951218,0.003924041,0.007471154,0.415125448,0.26138945,0.676514898,0.022141122,0.004839932,0.013586313,0.002969896,0.008554809,0.001870036,2.588149208,2.588149208,NA,NA,NA,,,,,,,
1907,151,Inner Bay,Outer Bay,PCOM,PHY7,3,91.083333,12.80125,7.115190548,0.013986656,37.22228533,0.379819238,0.001092601,0.000153559,0.02967048,0.004170019,NA,0.311017252,0.14547418,0.456491432,0.035659911,0.0050118,0.02429585,0.003414645,0.011364061,0.001597155,3.13795501,3.13795501,NA,NA,NA,,,,34.68411288,,,
1908,151,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,NA,NA,NA,NA,NA,NA,NA,0.015928571,,,,,,,,,,,,523,1486,648,,,,,,,
1909,151,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.10342672,58.25744062,0.56560622,0.001417314,0.000300174,0.007750818,0.001641553,0.014495146,,,,,,,,,,,,641,1568,591,,,,,,,
1911,151,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.021031211,44.93882815,0.436299302,0.001135791,0.000149985,0.023562362,0.003111485,0.008951456,,,,,,,,,,,,456,1532,702,,,,,,,
1914,151,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.009370087,34.20511256,0.328895313,0.000310979,0.000135995,0.010915538,0.004773517,0.005240385,,,,,,,,,,,,563,1432,606,,,,,,,
1922,151,Inner Bay,Inner Bay,PCOM,PHY3,3,75.472222,12.35038,6.110923065,0.017449535,50.48916866,0.52592884,0.001412874,0.000231205,0.042584021,0.006968509,0.004834951,0.315092849,0.152638296,0.467731145,0.037871802,0.006197395,0.025512806,0.004174951,0.012358996,0.002022443,3.064310578,3.064310578,NA,NA,NA,,,,,,,
1923,151,Inner Bay,Inner Bay,PCOM,PHY3,3,117.888889,18.23881,6.463628329,0.027181963,47.02545605,0.489848501,0.001490336,0.000230573,0.026857481,0.004155171,0.0090625,0.336578809,0.176702276,0.513281085,0.028142246,0.004353939,0.01845399,0.002855051,0.009688257,0.001498888,2.904779138,2.904779138,NA,NA,NA,,,,,,,
1927,151,Inner Bay,Outer Bay,PCOM,PHY7,3,330.25,51.76252,6.38009896,0.100787657,65.19840846,0.665289882,0.001947117,0.000305186,0.012852734,0.002014504,0.017103093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
1931,151,Inner Bay,Outer Bay,PCOM,PHY7,3,77.711111,29.00884,2.678876887,0.046797769,55.24775384,0.56375259,0.001613224,0.000602202,0.019433821,0.007254466,0.012877551,0.350639673,0.158956243,0.509595916,0.017566918,0.006557568,0.012087339,0.004512092,0.005479579,0.002045476,3.205888025,3.205888025,NA,NA,NA,,,,,,,
1933,151,Inner Bay,Inner Bay,PCOM,PHY3,3,101.811111,17.47945,5.824617537,0.028336072,47.10106815,0.490636127,0.001621108,0.00027832,0.028069312,0.004819082,0.004752577,0.328174457,0.165658088,0.493832545,0.028252179,0.004850478,0.018774873,0.003223366,0.009477306,0.001627112,2.981034919,2.981034919,NA,NA,NA,,,,13.04388868,,,
1936,151,Inner Bay,Outer Bay,PCOM,PHY7,3,146.133334,25.79851,5.664409844,0.025991777,25.88652552,0.26414822,0.001007491,0.000177863,0.010238894,0.001807584,0.002195876,0.602843713,0.251679792,0.854523505,0.033122979,0.00584756,0.023367385,0.004125299,0.009755594,0.001722261,3.39528056,3.39528056,NA,NA,NA,,,,,,,
1940,151,Inner Bay,Inner Bay,PCOM,PHY3,3,227.305556,31.58863,7.19580292,0.056112764,63.66317854,0.66315811,0.00177636,0.000246861,0.02099357,0.002917474,0.006494845,0.588849556,0.282740346,0.871589902,0.027591887,0.003834442,0.018641187,0.002590564,0.0089507,0.001243878,3.082651324,3.082651324,NA,NA,NA,,,,,,,
1962,58,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.108370724,76.803944,0.738499462,0.001857492,0.000272227,0.012657999,0.001855112,0.022113402,,,,,,,,,,,,598,1595,625,,,,,,,
1964,58,Outer Bay,Inner Bay,PCOM,PHY3,3,319.378379,27.44605,11.63658811,0.051988091,32.9713683,0.343451753,0.001894192,0.000162779,0.012513704,0.001075376,0.007533981,0.325384413,0.195215007,0.52059942,0.0189681,0.00163004,0.011855419,0.001018805,0.007112681,0.000611234,2.666800201,2.666800201,NA,NA,NA,,,,,,,
1967,58,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.039471497,33.0965,0.321325243,0.001085421,0.000295421,0.008836079,0.002404929,0.013197917,,,,,,,,,,,,533,1415,623,,,,,,,
1968,58,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.086616523,58.17938354,0.559417149,0.001548974,0.000169421,0.010004123,0.001094214,0.009634615,,,,,,,,,,,,498,1525,673,,,,,,,
1972,58,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.027174023,47.94784788,0.465513086,0.001215608,0.000128804,0.020824347,0.002206514,0.005436893,,,,,,,,,,,,538,1421,621,,,,,,,
1981,58,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.013413749,16.86097776,0.163698813,0.000688607,0.000117065,0.008403624,0.001428644,0.009815534,,,,,,,,,,,,937,1681,442,,,,,,,
1984,58,Outer Bay,Inner Bay,PCOM,PHY3,3,127.027777,13.68604,9.281558216,0.018869039,20.06387598,0.208998708,0.001378707,0.000148543,0.015270941,0.001645299,0.000320388,0.262960063,0.155592724,0.418552787,0.030582461,0.003294971,0.019213744,0.002070099,0.011368718,0.001224872,2.690053726,2.690053726,NA,NA,NA,,,,,,,
1988,58,Outer Bay,Inner Bay,PCOM,PHY4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,NA,NA,NA,,,,,,,
1996,58,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.035652601,38.91306884,0.374164123,0.001041577,0.000145192,0.010931062,0.001523745,0.010463918,,,,,,,,,,,,360,723,502,,,,,,,
2000,58,Outer Bay,Outer Bay,PCOM,PHY7,3,260.883333,29.24614,8.920265478,0.046953199,49.11037562,0.501126282,0.001605449,0.000179978,0.017134784,0.001920883,0.011,0.666850017,0.403144372,1.069994389,0.036585833,0.004101429,0.0228013,0.002556123,0.013784533,0.001545305,2.654122104,2.654122104,NA,NA,NA,,,,15.24987571,,,
2004,58,Outer Bay,Inner Bay,PCOM,PHY3,3,343.444445,29.50378,11.64069299,0.045558723,36.08256777,0.375860081,0.001544166,0.000132652,0.012739387,0.001094384,0.008257732,0.557803408,0.338868476,0.896671884,0.030391763,0.002610821,0.018906168,0.001624145,0.011485595,0.000986676,2.646076421,2.646076421,NA,NA,NA,,,,,,,
2006,58,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.048059707,44.47794137,0.431824674,0.001729697,0.00018359,0.015541619,0.001649585,NA,,,,,,,,,,,,433,1398,690,,,,,,,
2014,58,Outer Bay,Outer Bay,PCOM,PHY7,3,187.066667,17.76421,10.53053679,0.023104762,24.54580224,0.25046737,0.001300635,0.000123511,0.01409955,0.00133892,0.003836538,0.603676309,0.228288629,0.831964938,0.046833771,0.004447425,0.033982728,0.003227065,0.012851043,0.00122036,3.644355576,3.644355576,NA,NA,NA,,,,,,,
2016,58,Outer Bay,Outer Bay,PCOM,PHY7,3,408.027779,28.79866,14.16829043,0.040571543,49.41613617,0.504246287,0.0014088,9.94E-05,0.017509366,0.001235814,0.016357143,0.356646586,0.206580846,0.563227432,0.019557418,0.001380365,0.012384138,0.000874074,0.00717328,0.000506291,2.726426205,2.726426205,NA,NA,NA,,,,,,,
2021,58,Outer Bay,Outer Bay,PCOM,PHY7,3,233.833334,27.48334,8.50818474,0.061264065,57.8288612,0.59009042,0.002229135,0.000261999,0.021470841,0.002523551,0.01144898,0.965241679,0.426411663,1.391653342,0.050636252,0.005951475,0.035120974,0.004127905,0.015515278,0.001823571,3.263638082,3.263638082,NA,NA,NA,,,,,,,
2027,58,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.041188404,61.64680407,0.592757731,0.002133003,0.000386262,0.030696851,0.005558841,0.004704082,,,,,,,,,,,,430,1302,669,,,,,,,
2031,58,Outer Bay,Inner Bay,PCOM,PHY3,3,226.344444,24.19504,9.354993585,0.042314344,35.07366541,0.365350681,0.001748885,0.000186947,0.015100231,0.001614136,0.005970874,0.668755336,0.312050131,0.980805467,0.04053746,0.004333243,0.027640183,0.002954591,0.012897277,0.001378652,3.143102244,3.143102244,NA,NA,NA,,,,6.640479481,,,
2034,58,Outer Bay,Outer Bay,PCOM,PHY7,3,334.583334,47.9047,6.984352976,0.07886247,29.05381585,0.296467509,0.001646237,0.000235704,0.006188694,0.00088608,0.007505155,1.439640387,0.640420852,2.080061239,0.043420818,0.00621687,0.030052174,0.004302786,0.013368643,0.001914085,3.247959888,3.247959888,NA,NA,NA,,,,,,,
2037,58,Outer Bay,Inner Bay,PCOM,PHY3,3,241.966666,22.93396,10.55058376,0.033182028,41.24649506,0.42965099,0.001446851,0.000137135,0.01873427,0.001775662,0.012608247,0.442069155,0.227242054,0.669311209,0.029184284,0.00276613,0.019275745,0.001826984,0.00990854,0.000939146,2.945366833,2.945366833,NA,NA,NA,,,,,,,
